ESTU_GENERO,EDAD,ESTU_COMOCAPACITOEXAMENSB11,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_ESTRATOVIVIENDA,FAMI_TIENECONSOLAVIDEOJUEGOS,MOD_RAZONA_CUANTITATIVO_PNAL,MOD_LECTURA_CRITICA_PNAL,MOD_COMPETEN_CIUDADA_PNAL,MOD_INGLES_PNAL,MOD_COMUNI_ESCRITA_PNAL,PUNT_GLOBAL,GRUPO
0,20,1,3,4,1,0,66,92,100,91,84.0,189,1
0,38,1,2,2,2,0,59,75,61,71,13.0,154,2
0,22,1,4,4,2,0,34,25,23,13,40.0,129,0
1,29,1,5,8,3,1,44,99,69,67,44.0,166,1
0,30,1,0,2,2,0,25,12,21,39,42.0,128,0
0,27,1,4,2,3,1,64,82,63,53,6.0,151,2
0,26,1,8,8,4,0,87,100,98,96,40.0,192,1
0,23,1,2,4,3,0,60,61,92,34,36.0,156,2
0,21,0,4,4,1,0,33,35,47,16,58.0,138,2
1,26,2,4,5,4,0,54,76,15,92,5.0,147,2
1,22,0,8,5,2,0,17,1,2,8,2.0,94,0
1,22,2,4,4,2,1,58,70,73,68,65.0,164,1
0,21,2,4,5,3,0,4,4,10,42,1.0,104,0
1,36,1,4,4,3,0,31,16,24,9,24.0,124,0
1,24,1,4,10,3,0,65,54,51,40,71.0,155,2
1,22,1,0,4,1,1,55,16,26,69,47.0,142,2
1,21,1,5,4,3,0,38,40,56,57,35.0,146,2
1,21,1,4,1,2,1,74,53,49,76,89.0,167,1
1,30,1,0,0,2,0,6,2,13,10,11.0,104,0
0,20,1,4,5,3,0,70,20,13,37,27.0,134,0
0,31,1,5,5,1,0,20,20,30,37,37.0,131,0
0,30,1,4,4,1,0,14,59,50,91,77.0,158,2
1,23,1,2,2,1,0,39,6,17,8,48.0,123,0
0,24,1,0,0,3,0,57,63,82,83,41.0,163,1
0,33,1,2,2,3,0,5,39,7,27,13.0,115,0
1,35,1,4,1,3,1,71,61,84,80,84.0,174,1
1,24,1,4,8,1,0,80,82,99,92,79.0,187,1
0,29,1,0,8,2,0,93,78,85,65,100.0,204,1
0,29,1,5,1,3,1,23,15,35,3,17.0,121,0
0,21,1,8,8,4,1,52,70,46,77,91.0,166,1
1,24,1,5,4,3,1,80,31,48,21,36.0,144,2
0,20,1,4,8,4,1,79,60,64,84,49.0,165,1
0,21,0,1,8,1,0,52,70,69,5,17.0,142,2
1,33,2,2,1,3,0,31,22,73,26,92.0,150,2
0,22,1,0,4,3,0,74,43,96,36,73.0,164,2
1,20,1,8,8,2,0,57,53,58,62,17.0,150,2
1,21,2,7,0,3,0,90,100,99,90,52.0,192,1
0,21,1,9,0,2,0,50,61,70,57,10.0,148,2
0,23,1,8,2,2,0,24,41,24,35,47.0,135,0
1,27,1,7,10,2,0,59,31,37,47,4.0,135,2
1,22,1,5,0,1,0,48,18,51,68,58.0,147,2
1,19,2,8,7,5,1,68,56,77,92,3.0,156,1
1,22,0,0,0,1,1,62,21,12,38,2.0,123,0
1,25,1,2,1,2,0,32,8,15,28,10.0,118,0
0,32,2,1,5,3,0,68,75,57,98,42.0,169,1
0,24,2,10,5,2,1,93,53,76,33,10.0,153,2
1,25,1,3,10,3,1,64,54,95,67,71.0,169,1
1,31,1,8,4,2,1,82,41,70,29,47.0,152,2
0,34,2,0,8,1,0,34,52,41,16,39.0,138,2
1,20,1,2,4,1,0,98,85,98,91,71.0,193,1
1,21,1,3,8,0,1,41,68,84,57,10.0,150,2
0,21,1,8,7,3,1,44,78,86,37,62.0,159,2
0,22,1,4,1,2,0,75,85,89,66,83.0,177,1
1,30,2,10,5,3,0,20,14,28,23,28.0,126,0
0,27,1,1,8,4,1,54,37,63,16,82.0,150,2
0,20,1,3,3,5,1,78,72,77,80,82.0,175,1
0,21,1,1,4,4,0,34,60,35,90,33.0,153,2
0,20,1,1,5,2,0,23,4,29,19,9.0,116,0
0,21,0,8,5,2,0,55,70,58,74,29.0,157,2
0,22,1,8,10,3,0,20,17,16,38,14.0,122,0
1,27,1,4,4,2,0,12,12,1,47,1.0,89,0
0,23,1,2,2,3,0,59,25,39,63,17.0,143,2
1,50,2,4,4,4,1,31,67,33,52,44.0,145,2
0,30,2,5,4,2,0,30,74,44,81,50.0,154,2
1,21,1,8,7,2,0,38,17,59,72,66.0,150,2
1,23,1,4,0,1,0,68,51,44,45,73.0,156,2
0,22,1,2,7,3,0,64,58,60,44,26.0,151,2
0,22,2,8,4,4,0,99,98,88,99,98.0,208,1
1,21,1,8,8,5,1,36,86,86,99,53.0,174,1
1,24,1,3,3,2,0,42,55,20,65,53.0,145,2
0,19,0,6,2,2,0,38,32,25,26,16.0,130,0
0,20,1,1,4,3,0,61,46,50,63,7.0,143,2
0,23,0,1,1,1,0,52,35,3,5,62.0,126,0
1,30,1,10,10,2,0,31,41,20,42,6.0,128,0
1,32,1,1,6,2,0,36,41,71,31,63.0,148,2
1,39,1,4,4,3,1,93,62,78,69,59.0,169,1
1,24,2,3,3,4,1,59,53,25,75,6.0,142,2
1,25,1,3,8,3,1,99,89,96,86,86.0,195,1
0,24,1,2,2,1,0,29,39,11,9,23.0,124,0
0,22,1,5,4,2,1,61,49,58,9,84.0,151,2
0,21,2,2,0,1,0,74,46,68,18,32.0,148,2
1,29,2,7,2,3,1,11,44,58,48,53.0,141,2
0,21,0,3,3,6,0,42,78,78,95,99.0,200,1
1,23,1,7,0,3,0,96,61,92,73,35.0,172,1
0,35,1,2,4,3,1,89,61,63,72,42.0,164,1
0,21,2,2,0,1,0,11,16,4,27,50.0,118,0
0,33,1,8,8,3,0,40,46,46,46,10.0,138,2
0,21,1,5,5,2,0,69,81,59,82,83.0,173,1
1,21,1,8,8,2,0,83,92,78,82,73.0,180,1
1,22,0,5,5,2,0,88,61,62,69,91.0,173,1
0,28,0,4,0,1,0,10,12,11,4,17.0,111,0
0,27,1,4,4,3,0,35,4,20,29,27.0,124,0
0,26,1,2,0,0,0,46,43,37,69,25.0,146,2
0,26,0,4,4,1,0,53,70,40,2,52.0,140,2
1,25,1,7,4,4,1,79,75,77,89,2.0,160,1
0,26,1,2,2,1,0,5,4,10,19,53.0,113,0
1,21,1,3,8,4,0,98,97,97,90,93.0,201,1
0,20,1,0,8,3,0,61,85,74,79,68.0,170,1
0,23,1,4,8,5,0,66,70,72,89,91.0,176,1
0,21,0,5,5,5,0,26,26,19,36,39.0,131,0
1,25,1,4,9,2,0,22,40,65,21,6.0,130,0
0,19,2,5,5,3,0,56,87,68,84,46.0,166,1
1,33,1,4,2,3,0,70,64,94,87,83.0,178,1
0,20,0,2,2,1,0,47,47,50,97,69.0,164,1
0,21,1,1,4,1,0,29,59,58,56,49.0,148,2
1,21,1,5,9,2,0,33,3,3,16,48.0,114,0
0,20,1,5,8,3,0,21,17,12,61,57.0,132,0
1,23,1,2,2,1,1,74,76,97,37,34.0,164,2
0,27,1,2,2,2,0,1,19,29,30,76.0,127,0
0,22,1,10,4,3,0,29,14,30,66,1.0,126,0
0,21,0,4,5,1,0,46,44,8,22,38.0,131,0
0,25,2,3,5,2,0,66,73,67,61,67.0,164,1
0,34,1,0,2,3,1,87,100,96,79,97.0,198,1
0,24,1,4,5,4,0,25,12,24,17,7.0,118,0
0,26,1,2,5,1,0,65,40,57,26,61.0,148,2
1,25,0,8,4,1,0,57,28,18,38,82.0,144,2
1,24,2,4,7,1,0,71,37,33,53,40.0,147,2
1,21,2,4,8,3,1,100,78,77,95,21.0,181,1
0,35,1,2,2,2,1,32,83,65,70,31.0,156,2
1,42,1,5,5,4,1,37,29,35,45,75.0,145,2
0,28,2,9,4,3,1,91,84,96,68,25.0,174,1
0,22,2,4,5,3,0,80,91,25,90,90.0,176,1
0,21,1,2,2,2,0,32,43,58,13,90.0,148,2
1,21,1,8,8,2,0,99,68,89,79,74.0,184,1
0,20,2,5,0,3,0,99,91,90,90,95.0,197,1
0,21,0,5,5,2,0,86,81,86,82,90.0,183,1
1,26,1,4,4,3,0,79,97,85,44,79.0,176,1
1,22,1,2,0,2,0,46,35,22,86,80.0,154,2
0,26,1,2,4,2,0,68,69,91,90,72.0,177,1
1,34,1,3,4,3,0,60,30,43,62,68.0,152,2
1,25,2,1,4,2,0,87,99,92,83,87.0,192,1
1,39,1,2,0,2,0,89,58,76,96,68.0,178,1
1,20,0,0,4,2,0,97,97,90,74,50.0,183,1
1,20,1,8,8,4,0,86,64,30,83,92.0,171,1
0,23,1,2,2,2,0,31,6,9,49,15.0,121,0
0,21,1,8,10,3,0,69,67,94,57,73.0,170,1
0,23,1,3,5,3,0,37,78,70,75,47.0,159,1
1,27,1,2,8,3,1,11,13,12,10,17.0,114,0
0,21,2,7,5,2,0,45,45,46,41,80.0,151,2
1,37,1,8,8,2,1,18,25,29,60,5.0,127,0
0,22,1,8,8,3,0,39,43,62,72,49.0,152,2
1,23,2,10,8,2,0,83,79,88,79,33.0,171,1
0,20,1,3,8,2,0,21,38,54,73,39.0,145,2
0,24,1,2,2,4,0,94,77,51,76,60.0,170,1
0,24,2,2,2,2,0,53,27,8,66,4.0,128,0
0,22,0,2,2,1,0,55,36,17,37,1.0,111,0
0,22,0,1,4,3,0,68,70,52,77,37.0,159,2
0,21,1,2,0,1,0,39,40,32,30,27.0,136,0
0,20,2,5,5,2,0,83,81,54,91,32.0,169,1
0,20,1,1,1,1,0,50,23,36,28,44.0,137,2
1,29,1,2,2,3,0,33,59,70,19,48.0,145,2
1,21,1,8,0,2,0,28,18,26,9,77.0,133,0
1,22,1,2,4,2,0,97,87,66,55,90.0,180,1
1,22,1,4,0,2,0,56,88,13,78,83.0,161,1
0,21,1,2,2,1,0,63,88,79,72,86.0,175,1
0,45,1,2,2,3,1,34,33,73,11,6.0,131,0
0,20,1,8,8,3,0,61,87,54,81,62.0,166,1
0,39,1,8,4,3,0,30,34,46,50,29.0,140,2
0,36,1,2,1,3,0,27,20,60,83,11.0,140,2
0,21,1,0,5,2,0,4,10,1,20,13.0,102,0
0,21,0,4,4,2,0,46,50,47,31,91.0,154,2
0,37,1,0,4,3,0,18,45,71,11,21.0,135,0
1,22,1,2,0,3,1,94,53,67,46,1.0,134,2
0,27,1,8,8,1,0,26,35,33,25,27.0,133,0
0,21,1,5,5,3,0,20,52,60,44,86.0,152,2
1,53,1,5,4,4,1,49,66,34,56,32.0,148,2
0,22,1,0,0,3,0,81,74,70,72,48.0,165,1
1,25,1,1,8,3,1,17,47,27,27,6.0,125,0
1,28,1,2,0,2,1,38,15,39,6,67.0,134,0
1,23,2,2,2,2,0,92,99,80,94,99.0,199,1
0,20,1,11,2,1,0,67,75,60,1,70.0,150,2
1,28,1,4,8,1,0,83,62,85,22,4.0,148,2
1,20,2,0,5,1,0,50,29,58,68,1.0,137,2
0,20,0,8,8,2,0,35,25,42,12,1.0,106,0
1,30,1,11,11,4,1,11,1,3,4,59.0,105,0
0,21,1,2,4,2,0,15,9,7,62,4.0,114,0
1,21,0,8,4,2,1,92,77,77,95,85.0,186,1
0,23,1,8,5,3,0,48,31,48,47,92.0,154,2
1,33,1,2,2,1,0,5,12,14,9,40.0,115,0
0,27,2,0,4,0,0,72,89,58,72,47.0,165,1
0,21,0,4,2,3,0,36,51,24,65,82.0,152,2
1,22,1,0,1,2,0,96,86,98,97,30.0,187,1
0,31,1,0,0,2,0,34,51,47,71,1.0,122,2
1,31,1,11,1,3,1,75,41,56,42,62.0,153,2
0,35,1,6,6,1,0,53,76,70,13,50.0,150,2
1,22,1,4,4,2,0,94,94,98,79,67.0,189,1
1,23,2,3,8,4,1,66,84,96,82,95.0,185,1
0,21,1,4,10,2,0,35,90,49,87,1.0,134,2
0,40,1,8,8,5,0,72,42,76,77,13.0,154,2
0,30,1,2,2,1,0,10,11,12,1,69.0,114,0
0,24,0,2,2,3,0,15,25,25,17,56.0,128,0
0,39,1,2,2,3,0,23,22,22,34,67.0,135,0
1,26,0,3,3,3,1,74,83,92,90,46.0,175,1
0,23,2,4,4,2,0,87,92,86,58,88.0,180,1
0,20,2,5,4,3,0,75,66,60,92,78.0,173,1
0,30,0,1,0,1,0,12,15,7,6,21.0,112,0
1,25,0,1,1,3,1,63,71,51,31,33.0,150,2
0,32,1,4,0,2,0,20,32,82,62,32.0,146,2
1,19,1,3,8,3,1,89,93,85,91,99.0,195,1
1,27,1,1,1,3,0,83,75,75,66,79.0,173,1
0,20,1,4,4,3,0,80,95,90,80,9.0,169,1
0,19,1,3,3,2,0,92,58,58,23,69.0,160,2
0,21,1,4,8,3,0,80,65,75,72,99.0,178,1
0,21,2,4,2,1,1,50,47,51,23,51.0,143,2
0,40,1,0,0,4,1,63,60,78,33,6.0,146,2
0,23,1,2,1,2,0,78,18,10,37,56.0,137,2
0,29,1,2,0,2,0,75,49,31,31,61.0,148,2
0,26,0,5,4,2,0,98,98,99,92,66.0,198,1
1,34,1,1,1,2,0,57,1,26,85,91.0,147,2
0,27,1,5,4,2,0,60,32,50,94,24.0,156,2
0,21,1,1,5,2,0,29,53,94,29,6.0,141,2
0,23,2,0,4,3,0,52,61,27,67,67.0,153,2
0,28,0,2,6,3,0,12,57,25,32,22.0,132,0
0,27,0,0,0,2,0,2,8,9,2,66.0,111,0
1,22,1,4,8,2,0,58,97,94,77,70.0,179,1
0,21,2,8,3,5,0,82,85,91,100,100.0,231,1
1,25,1,2,2,3,0,47,16,56,33,41.0,139,2
0,19,1,10,0,2,0,52,36,13,43,78.0,143,2
0,27,2,8,8,5,0,37,9,6,87,71.0,140,2
0,21,2,8,8,6,1,62,76,100,100,98.0,209,1
0,33,1,5,10,3,0,38,39,38,11,24.0,134,0
1,24,1,4,4,3,0,84,71,99,87,86.0,186,1
1,22,1,4,10,2,0,91,46,57,63,25.0,158,2
1,40,0,2,2,2,0,47,42,96,75,77.0,167,1
1,22,1,8,0,3,0,59,85,92,38,74.0,168,1
0,22,1,8,5,4,0,92,77,87,95,17.0,176,1
1,33,2,2,5,3,1,85,100,98,77,93.0,196,1
0,20,0,4,10,1,0,92,76,47,54,86.0,171,1
1,37,1,2,2,3,0,55,71,49,68,19.0,153,2
0,21,1,4,4,4,1,41,27,51,66,30.0,145,2
0,23,1,4,5,3,0,63,24,46,59,28.0,145,2
0,31,1,1,4,4,0,23,1,1,7,1.0,75,0
0,21,1,4,4,3,0,27,45,52,58,25.0,143,2
1,30,1,0,4,2,0,60,15,38,44,4.0,131,0
0,25,1,10,7,2,0,91,55,72,64,10.0,157,2
0,21,1,1,4,3,0,86,91,91,89,42.0,179,1
0,21,1,4,8,4,0,7,28,3,41,61.0,122,0
1,26,1,2,2,2,1,86,74,58,23,47.0,156,2
0,31,1,2,4,2,0,36,31,31,34,39.0,136,0
1,26,2,5,7,4,1,91,83,94,74,74.0,182,1
0,21,0,3,3,3,1,95,87,93,98,58.0,189,1
0,19,0,11,5,3,0,84,60,56,77,73.0,168,1
1,21,1,5,5,3,1,53,54,56,19,62.0,147,2
0,26,0,3,5,4,1,70,97,74,96,97.0,190,1
0,32,2,0,0,2,0,8,19,8,23,84.0,127,0
0,35,1,2,2,2,0,58,77,62,6,16.0,143,2
1,24,1,10,5,3,0,90,99,79,98,92.0,197,1
0,39,1,4,5,3,0,71,71,65,87,29.0,164,1
0,19,1,4,4,3,0,57,82,52,64,33.0,157,2
1,23,2,8,0,3,0,64,67,95,84,67.0,174,1
1,27,1,10,10,3,1,82,52,71,5,84.0,157,2
1,41,1,4,4,3,0,52,53,34,2,1.0,109,0
0,22,1,4,4,3,0,35,24,31,51,37.0,137,0
1,32,1,2,1,3,0,38,9,7,15,14.0,116,0
1,23,1,0,0,2,0,95,90,96,90,35.0,184,1
1,20,1,8,5,3,0,95,88,63,84,96.0,186,1
0,39,1,2,2,2,0,6,11,10,14,29.0,114,0
1,24,2,8,0,4,1,100,100,99,99,100.0,253,1
1,21,1,8,3,4,1,94,66,94,100,32.0,197,1
1,23,0,8,0,2,0,82,73,52,56,96.0,172,1
0,21,2,4,2,3,1,26,53,17,46,61.0,139,2
0,25,1,2,1,2,0,41,3,8,15,6.0,110,0
0,23,1,5,8,4,1,71,46,81,78,69.0,167,1
0,29,1,4,4,2,1,46,53,53,22,76.0,150,2
0,19,1,8,8,3,0,94,91,81,72,56.0,176,1
1,27,2,9,4,2,0,70,20,8,44,65.0,139,2
0,33,2,2,2,2,0,88,75,59,72,75.0,171,1
1,33,1,1,1,4,0,27,22,17,4,21.0,121,0
1,22,1,4,1,2,0,100,41,53,71,78.0,173,1
1,22,1,8,8,3,0,83,99,94,79,64.0,185,1
0,27,1,4,2,1,0,27,45,31,5,43.0,131,0
0,20,2,1,8,2,0,17,6,26,38,55.0,127,0
1,23,1,1,8,2,0,89,29,72,22,44.0,151,2
0,37,1,4,4,3,0,28,41,19,54,22.0,135,0
0,20,1,4,5,1,0,63,87,80,47,38.0,161,2
0,26,1,5,5,2,0,9,24,32,16,59.0,128,0
1,25,1,1,3,2,0,57,44,48,30,40.0,145,2
0,23,1,3,3,6,0,98,84,73,96,86.0,190,1
0,45,1,1,1,1,0,6,15,26,15,7.0,113,0
0,31,1,2,5,3,0,28,13,14,39,41.0,127,0
0,21,2,7,3,4,0,78,96,90,72,27.0,173,1
1,19,1,0,0,3,1,5,27,28,98,48.0,143,2
0,25,2,1,1,1,0,5,35,48,7,50.0,127,0
0,29,1,9,3,2,0,85,71,73,77,63.0,170,1
1,53,0,2,2,3,0,33,91,41,57,100.0,186,1
1,19,1,2,4,2,0,59,53,76,44,76.0,160,2
1,24,2,3,3,4,1,53,58,36,80,8.0,146,2
0,23,2,2,2,0,0,24,6,8,18,72.0,124,0
1,22,2,9,3,3,1,36,49,73,73,95.0,165,1
1,33,2,2,4,3,0,10,17,15,23,23.0,120,0
1,20,1,8,7,4,1,97,97,95,97,67.0,196,1
0,22,1,2,1,1,0,45,47,54,55,82.0,156,2
1,23,1,0,0,1,0,34,55,60,17,72.0,148,2
0,25,1,11,2,1,0,69,30,77,44,69.0,156,2
0,21,1,2,4,1,0,84,60,64,24,38.0,153,2
0,33,1,2,2,2,0,16,37,61,42,1.0,113,0
1,32,1,0,4,1,0,26,91,89,52,1.0,147,2
1,38,1,3,1,3,0,19,19,42,16,31.0,128,0
1,21,1,8,8,6,1,66,89,90,96,100.0,197,1
1,32,0,2,2,2,0,24,16,48,20,10.0,125,0
0,28,1,3,8,5,0,27,24,16,11,33.0,125,0
1,22,1,5,7,2,0,60,37,32,17,41.0,138,2
1,24,2,4,0,2,0,59,85,92,93,98.0,187,1
1,29,2,0,0,2,0,95,90,94,44,54.0,175,1
1,33,2,0,1,1,0,21,2,15,17,1.0,91,0
0,25,1,3,8,6,0,63,83,75,97,49.0,173,1
0,20,1,4,7,2,0,72,88,81,74,74.0,175,1
0,22,0,4,0,1,0,24,27,18,8,95.0,136,0
0,32,1,4,2,2,0,11,38,51,31,20.0,133,0
1,50,1,11,4,2,0,20,2,29,49,50.0,126,0
1,22,1,5,4,2,0,49,22,20,17,88.0,141,2
1,25,1,0,0,2,1,14,5,31,60,19.0,127,0
1,21,0,5,0,3,0,75,95,88,78,94.0,185,1
1,29,1,0,0,3,0,86,34,52,21,31.0,147,2
0,21,1,8,3,5,1,62,82,51,99,96.0,182,1
0,26,0,4,4,3,0,20,43,29,10,81.0,138,0
0,28,0,0,0,3,0,41,46,32,46,35.0,141,2
1,20,0,4,5,4,1,48,56,49,76,19.0,151,2
1,30,1,4,0,3,1,44,10,60,23,76.0,142,2
0,21,1,2,4,2,0,54,54,35,42,48.0,146,2
0,20,1,1,1,3,0,35,53,62,19,58.0,144,2
1,27,1,1,2,2,0,27,33,45,18,66.0,139,2
0,40,1,1,1,4,1,95,90,73,84,98.0,191,1
0,21,2,10,4,3,1,17,26,39,28,11.0,126,0
1,21,1,2,0,3,1,71,47,48,65,22.0,151,2
1,22,1,8,8,1,0,92,39,87,75,87.0,176,1
0,22,1,3,5,3,0,44,6,12,15,8.0,115,0
0,26,1,8,6,5,0,45,8,57,22,1.0,108,0
0,24,1,8,4,3,0,59,36,53,92,33.0,156,2
0,20,1,1,1,2,0,68,84,96,45,83.0,174,1
1,21,1,3,5,4,0,75,87,78,94,100.0,208,1
0,20,2,3,3,2,0,62,48,62,93,48.0,162,1
1,24,1,4,4,3,0,58,78,61,82,52.0,163,1
1,21,1,8,8,3,0,99,93,77,97,83.0,195,1
0,22,2,8,5,1,0,27,39,34,44,52.0,139,2
0,29,1,2,2,2,0,64,74,57,63,93.0,168,1
1,19,1,3,3,4,1,68,81,92,99,89.0,187,1
0,22,1,2,2,3,0,29,26,26,35,76.0,140,2
1,27,1,4,4,2,0,38,72,67,75,45.0,157,2
1,21,0,8,5,1,0,50,85,95,58,47.0,165,1
1,21,2,2,2,2,0,54,76,43,34,49.0,149,2
0,20,1,2,4,1,0,13,1,5,31,39.0,110,0
0,23,1,3,3,4,1,86,87,57,95,96.0,186,1
1,48,1,1,2,1,0,8,7,2,4,34.0,104,0
0,38,1,1,1,3,0,16,16,32,14,34.0,125,0
0,21,1,1,5,2,0,17,55,79,17,27.0,140,2
0,23,1,8,5,2,1,10,41,24,45,1.0,106,0
0,25,2,2,4,2,0,17,5,14,65,1.0,100,0
1,30,2,2,2,4,0,3,12,3,39,29.0,111,0
0,20,2,2,2,2,0,39,34,30,47,55.0,140,2
1,24,1,2,5,3,0,50,38,70,69,67.0,158,2
1,24,1,8,3,5,1,63,76,58,62,83.0,166,1
1,26,2,5,4,2,0,97,83,84,60,17.0,170,1
0,26,1,8,2,1,0,85,70,48,57,65.0,163,2
0,23,2,3,8,4,0,56,60,73,80,32.0,160,2
0,21,0,4,8,1,0,61,90,65,66,47.0,163,1
1,20,0,7,3,4,1,88,47,82,65,97.0,176,1
1,20,2,4,4,2,0,55,54,29,24,30.0,141,2
0,22,2,1,2,2,0,46,20,33,40,32.0,137,0
1,20,1,1,2,2,0,82,70,57,65,74.0,167,1
1,20,2,4,5,4,0,78,93,77,83,99.0,189,1
1,33,1,2,2,3,0,45,24,26,60,31.0,139,2
0,38,0,0,1,2,0,42,57,47,53,95.0,159,2
0,21,1,8,8,3,0,83,100,98,84,12.0,180,1
1,21,2,4,4,3,1,93,68,60,91,45.0,172,1
0,24,1,2,2,3,0,8,18,21,30,1.0,97,0
0,38,1,2,2,3,0,2,13,13,10,1.0,86,0
0,21,2,3,4,2,0,77,91,85,84,30.0,173,1
1,31,1,7,3,5,0,63,45,74,24,61.0,151,2
0,23,1,0,0,3,0,52,36,53,27,76.0,149,2
0,33,1,4,4,3,1,3,9,8,23,42.0,113,0
1,26,1,4,4,4,0,7,19,4,14,41.0,114,0
1,21,1,8,5,2,0,11,31,18,52,18.0,128,0
0,27,1,0,8,3,0,33,56,90,34,81.0,158,2
0,24,2,10,0,3,0,62,21,22,3,1.0,118,0
0,27,1,1,1,2,0,52,60,59,67,2.0,144,2
1,34,1,8,8,3,0,76,17,50,10,39.0,139,2
1,38,2,2,2,2,1,28,48,39,4,49.0,133,0
1,36,1,0,1,4,0,95,74,88,44,69.0,173,1
0,25,2,7,7,2,0,95,80,95,89,48.0,182,1
0,22,1,0,4,1,0,37,34,40,54,45.0,142,2
1,21,1,0,8,2,1,18,41,24,59,61.0,139,2
1,22,0,10,10,3,1,39,45,70,72,15.0,148,2
1,27,1,2,2,1,0,29,13,22,12,22.0,123,0
0,21,2,2,0,2,1,32,46,65,6,41.0,138,2
1,23,2,2,4,2,0,60,63,26,48,28.0,146,2
1,24,1,0,5,1,1,94,71,91,46,73.0,174,1
0,23,2,4,5,2,0,24,17,4,32,3.0,112,0
0,25,1,0,0,1,0,26,32,45,36,3.0,127,0
0,22,1,8,8,4,1,86,87,96,94,30.0,181,1
0,25,1,1,5,3,0,72,82,97,76,89.0,183,1
0,23,2,2,1,1,0,90,38,27,75,71.0,161,2
0,34,1,6,2,3,1,13,5,34,13,84.0,130,0
0,36,1,2,1,2,0,57,55,72,54,97.0,167,1
1,28,1,4,10,2,0,75,61,61,14,15.0,145,2
0,21,1,7,4,4,0,90,88,88,93,75.0,186,1
1,22,1,4,0,2,0,83,40,78,8,62.0,152,2
1,22,1,1,8,1,0,65,26,43,38,14.0,138,2
1,23,1,10,3,2,0,84,76,85,65,99.0,182,1
0,24,1,2,2,1,1,7,7,44,30,27.0,123,0
0,21,1,8,4,3,0,57,48,30,55,33.0,145,2
0,29,1,2,2,1,0,81,39,42,45,82.0,157,2
0,25,1,2,1,3,0,32,27,70,16,70.0,144,2
0,19,1,4,4,1,0,52,54,61,85,40.0,158,2
1,37,1,6,6,1,0,3,6,10,5,13.0,103,0
1,24,1,4,8,3,1,63,50,58,71,24.0,154,2
1,24,1,10,7,1,0,69,25,57,38,42.0,146,2
0,26,1,3,3,2,0,13,58,59,49,17.0,139,2
0,31,1,2,2,2,0,69,48,60,43,51.0,152,2
1,22,1,4,4,3,1,63,62,67,73,46.0,159,2
1,21,1,2,10,1,0,23,3,11,44,16.0,118,0
1,23,1,4,0,1,0,83,27,69,66,78.0,163,2
1,24,2,0,4,3,0,19,12,8,40,19.0,120,0
1,21,1,10,8,4,0,28,38,53,34,27.0,138,2
1,18,1,5,2,2,0,33,24,71,60,83.0,153,2
0,21,1,7,4,3,0,54,73,78,56,46.0,158,2
1,20,1,4,5,3,1,42,92,72,61,42.0,160,1
0,24,0,10,1,3,0,21,65,20,5,1.0,104,0
0,25,0,9,2,2,0,6,23,18,50,1.0,100,0
1,26,1,2,6,2,0,3,22,19,26,21.0,119,0
0,18,1,4,4,1,0,65,69,32,56,39.0,152,2
0,20,0,0,4,2,0,48,73,73,72,47.0,160,1
0,24,0,0,0,3,0,37,44,49,38,56.0,144,2
0,21,2,5,5,6,1,92,99,77,100,90.0,214,1
0,33,2,2,1,2,0,20,79,83,34,38.0,150,2
0,31,0,4,1,2,0,21,9,9,28,39.0,121,0
0,25,1,7,2,2,1,39,26,37,11,58.0,135,0
1,29,1,0,0,2,0,43,20,26,39,9.0,128,0
1,22,1,8,8,2,0,11,13,1,31,13.0,106,0
0,33,0,2,2,1,0,1,21,10,23,30.0,114,0
1,35,1,0,0,4,0,48,60,34,15,56.0,142,2
0,20,1,8,10,4,1,87,58,55,96,33.0,168,1
1,45,1,2,2,2,0,54,55,82,24,77.0,157,2
0,22,1,0,2,1,0,3,7,8,4,33.0,107,0
0,42,2,11,0,3,0,82,80,90,60,76.0,175,1
1,27,1,0,0,4,0,86,77,95,76,76.0,180,1
1,22,2,4,8,3,0,97,31,62,48,58.0,159,2
1,28,1,2,2,1,0,61,52,53,7,70.0,148,2
1,21,1,8,3,5,1,62,93,84,96,100.0,193,1
0,31,2,8,0,2,0,73,75,82,41,91.0,170,1
1,20,2,10,8,2,1,8,56,7,63,85.0,139,2
1,24,1,0,1,2,0,21,18,23,16,18.0,123,0
0,21,1,8,3,5,1,94,96,100,96,99.0,207,1
0,21,1,3,3,2,0,96,91,81,87,67.0,185,1
0,32,1,1,1,3,0,19,90,67,82,29.0,157,2
1,21,2,1,2,2,0,29,11,15,61,13.0,126,0
1,33,1,7,4,2,0,54,28,43,35,1.0,114,0
1,22,1,5,4,3,0,5,1,1,64,1.0,81,0
1,25,2,2,2,1,0,35,25,14,16,78.0,134,0
1,24,1,4,0,1,0,73,59,79,12,2.0,141,2
0,20,1,2,0,2,0,11,43,34,72,51.0,141,2
0,24,1,8,5,2,0,11,7,3,9,88.0,119,0
1,27,1,5,3,2,0,61,66,86,58,47.0,160,1
0,23,1,4,5,1,0,27,60,55,40,44.0,145,2
0,27,1,2,2,1,0,5,1,1,67,7.0,101,0
1,21,2,1,2,2,0,99,87,69,89,39.0,180,1
0,21,2,3,3,4,0,84,82,85,95,60.0,179,1
0,23,1,2,0,2,0,36,39,35,36,25.0,138,0
